anno,dt_ince,comune,sup_tot_ha,geom
2020,2020-06-22,2020/TE/0569,0.2416,POINT(9.451672481177326 40.92221534949472)
2020,2020-06-28,2020/TE/0574,0.2156,POINT(9.345047763306502 40.86299271600124)
2020,2020-06-29,2020/TE/0575,0.1455,POINT(9.28854692332373 41.054233230179854)
2020,2020-07-02,2020/TE/0578,0.6904,POINT(9.476476692754767 40.8330762047736)
2020,2020-07-11,2020/TE/0588,0.6735,POINT(8.935374088078511 40.979200392127844)
2020,2020-07-11,2020/TE/0589,2.8105,POINT(9.23302245105571 40.75281694425426)
2020,2020-07-13,2020/TE/0591,0.2872,POINT(9.486339372497875 40.8379133676202)
2020,2020-07-20,2020/TE/0594,0.2942,POINT(9.090046865747569 40.90082525076104)
2020,2020-07-26,2020/TE/0598,0.2403,POINT(8.97464602740206 40.85963711527779)
2020,2020-08-06,2020/TE/0606,0.4907,POINT(9.551457608015987 40.79041934726243)
2020,2020-08-07,2020/TE/0608,0.5906,POINT(9.48297462902139 40.83890490236068)
2020,2020-08-20,2020/TE/0619,0.3441,POINT(9.476966764331902 40.833983347894765)
2020,2020-08-23,2020/TE/0622,22.5415,POINT(8.982588409985649 40.95358846606688)
2020,2020-08-29,2020/TE/0628,1.2210,POINT(9.480932371835754 40.98494171105245)
2020,2020-08-29,2020/TE/0630,143.2215,POINT(9.489411836459247 40.8220075614988)
2021,,2021/CA/10192,1.0000,POINT(9.003422288429768 39.31840082250173)
2021,,2021/CA/10184,2.0000,POINT(8.997146780548396 39.14098959694929)
2021,,2021/CA/10198,3.0000,POINT(8.942609014280885 39.30348437836455)
2021,,2021/CA/10202,4.0000,POINT(8.881329267337374 39.33828653988974)
2021,,2021/CA/10189,5.0000,POINT(8.752887620937866 39.56856248751386)
2021,,2021/CA/10193,6.0000,POINT(8.752274328584662 39.570059251904866)
2021,,2021/CA/10194,7.0000,POINT(8.777623052459568 39.541262616944366)
2021,,2021/CA/10265,8.0000,POINT(9.187880725989052 39.314870931849384)
2021,,2021/CA/10246,9.0000,POINT(8.970928499983216 39.40880866420539)
2021,,2021/CA/10268,10.0000,POINT(8.956949550100845 39.37082363291402)
2021,,2021/CA/10293,11.0000,POINT(8.959809572323856 39.37615308292098)
2021,,2021/CA/10319,12.0000,POINT(8.989717745962713 39.39146451033465)
2021,,2021/CA/10320,13.0000,POINT(8.836186933325818 39.49300282462443)
2021,,2021/CA/10349,14.0000,POINT(8.791572419859252 39.54317647973263)
2021,,2021/CA/10310,15.0000,POINT(8.9515634288005 39.338934342252124)
2021,,2021/CA/10362,16.0000,POINT(8.901603599903172 39.487128270970935)
2021,,2021/CA/10343,17.0000,POINT(9.074846896810323 39.351327046459026)
2021,,2021/CA/10398,18.0000,POINT(9.177648993487983 39.30979950587271)
2021,,2021/CA/10375,19.0000,POINT(8.950627400098416 39.37842507456637)
2021,,2021/CA/10402,20.0000,POINT(9.016801366048956 39.278916482477996)
2021,,2021/CA/10452,28.0000,POINT(8.980938584902411 39.36552650419762)
2021,,2021/CA/10458,29.0000,POINT(8.94068451827329 39.49079217685783)
2021,,2021/CA/10464,30.0000,POINT(8.962599129104424 39.47816277443987)
2021,,2021/CA/10390,21.0000,POINT(9.104672016284205 39.34869855133992)
2021,,2021/CA/10465,31.0000,POINT(8.921205360102682 39.462105506138315)
2021,,2021/CA/10407,32.0000,POINT(9.01801470879063 39.457141418343554)
2021,,2021/CA/10519,47.0000,POINT(8.971874081276505 39.47829925566472)
2021,,2021/CA/10374,22.0000,POINT(9.094570799727007 39.34487177783141)
2021,,2021/CA/10487,33.0000,POINT(8.948161665812272 39.26148477504743)
2021,,2021/CA/10338,23.0000,POINT(9.191728071670195 39.309096651206616)
2021,,2021/CA/10410,24.0000,POINT(8.930620083252704 39.42634831631506)
2021,,2021/CA/10425,25.0000,POINT(8.770185397214577 39.51405415496609)
2021,,2021/CA/10427,26.0000,POINT(8.981904822507461 39.41712734455198)
2021,,2021/CA/10430,27.0000,POINT(8.897051059892151 39.46487095965658)
2021,,2021/CA/10195,34.0000,POINT(8.98933731113078 39.01792599948854)
2021,,2021/CA/10399,35.0000,POINT(9.006961275957709 39.01974313948594)
2021,,2021/CA/10187,36.0000,POINT(9.004440000029584 39.04802306826821)
2021,,2021/CA/10210,37.0000,POINT(8.97517663153408 39.02550577846325)
2021,,2021/CA/10438,38.0000,POINT(8.99858056007305 39.0350586886355)
2021,,2021/CA/10469,39.0000,POINT(8.927368508995404 39.41351429963998)
2021,,2021/CA/10489,40.0000,POINT(8.905240352709766 39.597563752226016)
2021,,2021/CA/10493,41.0000,POINT(8.972617008662702 39.435779164843105)
2021,,2021/CA/10498,42.0000,POINT(8.9696741517388 39.47703496852096)
2021,,2021/CA/10499,43.0000,POINT(8.914187481143694 39.47568178077428)
2021,,2021/CA/10500,44.0000,POINT(8.881356816575838 39.56582224967092)
2021,,2021/CA/10506,45.0000,POINT(8.963843140645652 39.47435087729688)
2021,,2021/CA/10517,46.0000,POINT(8.991181025219278 39.47171689973189)
2021,,2021/CA/10321,48.0000,POINT(8.981827339155588 39.67865408219986)
2021,,2021/CA/10331,49.0000,POINT(8.960493916979113 39.598023852576745)
2021,,2021/CA/10503,53.0000,POINT(8.970264793193714 39.47743804586831)
2021,,2021/CA/10515,54.0000,POINT(8.916155570349423 39.452770050826814)
2021,,2021/CA/10538,55.0000,POINT(8.917250425090431 39.4187620703216)
2021,,2021/CA/10540,56.0000,POINT(8.989786179886574 39.38899955957835)
2021,,2021/CA/10543,57.0000,POINT(8.982741601676329 39.367088616746166)
2021,,2021/CA/10649,94.0000,POINT(8.888253899754003 39.535227256540665)
2021,,2021/CA/10718,114.0000,POINT(8.843806075011276 39.559029699755264)
2021,,2021/CA/10553,50.0000,POINT(8.943669580589992 39.64751992702927)
2021,,2021/CA/10426,51.0000,POINT(9.004302868825606 39.01092148076754)
2021,,2021/CA/10467,52.0000,POINT(8.966865897815305 39.37481265061137)
2021,,2021/CA/10565,58.0000,POINT(8.962142042698812 39.66901529676273)
2021,,2021/CA/10546,59.0000,POINT(8.947540002067798 39.36958550997297)
2021,,2021/CA/10557,60.0000,POINT(8.89937162966459 39.423737814377645)
2021,,2021/CA/10570,61.0000,POINT(8.935374959945669 39.377691406156515)
2021,,2021/CA/10340,66.0000,POINT(9.130503433289437 39.406339579144735)
2021,,2021/CA/10580,62.0000,POINT(9.004513975935026 39.64138180949358)
2021,,2021/CA/10576,63.0000,POINT(9.01348137305151 39.634256749606024)
2021,,2021/CA/10597,64.0000,POINT(8.979546062590419 39.333999883848314)
2021,,2021/CA/10204,65.0000,POINT(8.986207736516103 38.993765754112026)
2021,,2021/CA/10510,67.0000,POINT(9.104204152456154 39.41584505434457)
2021,,2021/CA/10558,68.0000,POINT(9.170612309308154 39.38649392200921)
2021,,2021/CA/10606,69.0000,POINT(9.151819029803741 39.367474146178594)
2021,,2021/CA/10619,80.0000,POINT(8.906797735360746 39.36704509372214)
2021,,2021/CA/10555,152.0000,POINT(9.540415242887459 39.451353863030775)
2021,,2021/CA/10594,70.0000,POINT(9.103292330862613 39.36154114945474)
2021,,2021/CA/10509,71.0000,POINT(8.892627045463497 39.47601320872061)
2021,,2021/CA/10605,72.0000,POINT(8.92881924971658 39.4380991245905)
2021,,2021/CA/10572,73.0000,POINT(8.893927142738805 39.446294113782926)
2021,,2021/CA/10581,74.0000,POINT(8.907694129405362 39.419066726247294)
2021,,2021/CA/10595,75.0000,POINT(8.88618031315424 39.49220938646951)
2021,,2021/CA/10596,76.0000,POINT(8.909390987472275 39.40328801205197)
2021,,2021/CA/10602,77.0000,POINT(8.89166305001597 39.35990093703613)
2021,,2021/CA/10611,78.0000,POINT(8.928373974989384 39.4529606871687)
2021,,2021/CA/10616,79.0000,POINT(8.902463700039906 39.412235190537224)
2021,,2021/CA/10647,81.0000,POINT(8.984441479508133 39.644192221287035)
2021,,2021/CA/10642,82.0000,POINT(8.93443141578064 39.64153038257173)
2021,,2021/CA/10653,83.0000,POINT(8.977320741425237 39.6465175391761)
2021,,2021/CA/10638,92.0000,POINT(8.942667216586885 39.557728341099626)
2021,,2021/CA/10641,93.0000,POINT(8.977756992663101 39.36922974772923)
2021,,2021/CA/10648,84.0000,POINT(8.835254306520902 39.35544238829864)
2021,,2021/CA/10536,85.0000,POINT(8.988952899188272 39.62909870507508)
2021,,2021/CA/10674,86.0000,POINT(9.016637291066635 39.73133910859781)
2021,,2021/CA/10514,87.0000,POINT(9.08394066672044 39.691146050845965)
2021,,2021/CA/10593,88.0000,POINT(8.968038033571071 39.38889615793935)
2021,,2021/CA/10607,89.0000,POINT(8.983004959075247 39.36524066957439)
2021,,2021/CA/10623,90.0000,POINT(8.877963979963573 39.51793251946247)
2021,,2021/CA/10624,91.0000,POINT(8.958900039999254 39.44244841949404)
2021,,2021/CA/10659,95.0000,POINT(8.920573192710961 39.54542554314523)
2021,,2021/CA/10670,96.0000,POINT(8.974900685785949 39.38356794957044)
2021,,2021/CA/10681,97.0000,POINT(8.96428083881002 39.4052889052566)
2021,,2021/CA/10684,98.0000,POINT(8.949995483406104 39.42723448286275)
2021,,2021/CA/10707,99.0000,POINT(8.976195731099857 39.647376841037385)
2021,,2021/CA/10696,100.0000,POINT(9.02082915018655 39.28613442840475)
2021,,2021/CA/10495,107.0000,POINT(9.088911256902678 39.272747883648826)
2021,,2021/CA/10729,101.0000,POINT(9.013619169666349 39.298888414450936)
2021,,2021/CA/10723,102.0000,POINT(8.93326602001907 39.43082374953248)
2021,,2021/CA/10730,103.0000,POINT(8.937126782054523 39.37327629592138)
2021,,2021/CA/10703,104.0000,POINT(9.003099894022418 39.63625144029533)
2021,,2021/CA/10724,106.0000,POINT(9.089315757229564 39.26242530416584)
2021,,2021/CA/10505,108.0000,POINT(9.108403621013796 39.23293971001924)
2021,,2021/CA/10770,105.0000,POINT(9.034277590269571 39.644431424895174)
2021,,2021/CA/10680,112.0000,POINT(8.937022350097147 39.45339282453356)
2021,,2021/CA/10683,113.0000,POINT(8.93515714561039 39.45463292686061)
2021,,2021/CA/10209,109.0000,POINT(9.076907193110447 39.20108800499941)
2021,,2021/CA/10776,110.0000,POINT(8.994921405006751 39.633037114721176)
2021,,2021/CA/10626,111.0000,POINT(8.938419888495275 39.49777215722301)
2021,,2021/CA/10726,115.0000,POINT(8.934449384363301 39.52661489764934)
2021,,2021/CA/10744,116.0000,POINT(8.871210297288007 39.46701692987337)
2021,,2021/CA/10747,117.0000,POINT(8.893534549993054 39.473995461998726)
2021,,2021/CA/10692,118.0000,POINT(8.802376901944802 39.367329298520616)
2021,,2021/CA/10738,119.0000,POINT(8.78174849154965 39.46254163533926)
2021,,2021/CA/10769,120.0000,POINT(8.935009612539492 39.31257096708897)
2021,,2021/CA/11234,170.0000,POINT(8.94856404419128 39.60826865649015)
2021,,2021/CA/10719,121.0000,POINT(9.017747573961445 39.32427349727724)
2021,,2021/CA/10456,122.0000,POINT(8.726489914840528 39.518924139869256)
2021,,2021/CA/11345,214.0000,POINT(8.932183505868203 39.49148474670463)
2021,,2021/CA/10603,123.0000,POINT(8.666883970474757 39.49265163615702)
2021,,2021/CA/10840,124.0000,POINT(8.886620214277595 39.28894639664031)
2021,,2021/CA/10504,125.0000,POINT(9.091800365973782 39.67866013357923)
2021,,2021/CA/10508,126.0000,POINT(9.069001560338847 39.676976965473)
2021,,2021/CA/10842,127.0000,POINT(8.960083479286762 39.23588766692208)
2021,,2021/CA/10706,128.0000,POINT(8.922342833590593 39.32935247278848)
2021,,2021/CA/10844,129.0000,POINT(8.946074768291174 39.68882589956187)
2021,,2021/CA/10824,134.0000,POINT(9.118642513781237 39.73627983120014)
2021,,2021/CA/10698,130.0000,POINT(9.023342957972671 39.28363589292983)
2021,,2021/CA/10857,131.0000,POINT(8.990661437242824 39.16657224858775)
2021,,2021/CA/10863,135.0000,POINT(9.022045486705803 39.61294002681591)
2021,,2021/CA/10702,132.0000,POINT(9.002735025457785 39.19437041998804)
2021,,2021/CA/10846,133.0000,POINT(9.013134548584562 39.153285702744775)
2021,,2021/CA/10793,136.0000,POINT(9.026276335008241 39.30217053410439)
2021,,2021/CA/10836,137.0000,POINT(9.025782441923312 39.3014853785761)
2021,,2021/CA/10761,138.0000,POINT(8.794505456057584 39.34584843281807)
2021,,2021/CA/10921,139.0000,POINT(8.93112641318201 39.27320323777945)
2021,,2021/CA/10914,140.0000,POINT(8.963874063743354 39.25914266647319)
2021,,2021/CA/10931,141.0000,POINT(8.998383160364158 39.65103993111321)
2021,,2021/CA/10809,142.0000,POINT(8.676512697141112 39.5354374826057)
2021,,2021/CA/10807,148.0000,POINT(8.941359823526486 39.449018534930985)
2021,,2021/CA/10907,149.0000,POINT(8.865667610308503 39.422381375481855)
2021,,2021/CA/10640,150.0000,POINT(8.850881775020664 39.40977273531445)
2021,,2021/CA/10920,143.0000,POINT(9.169990480282506 39.586826721794196)
2021,,2021/CA/10507,144.0000,POINT(9.088005671990965 39.50332395241789)
2021,,2021/CA/10656,145.0000,POINT(8.970992190992382 39.43880694056674)
2021,,2021/CA/10678,146.0000,POINT(8.962691851347657 39.436439004660116)
2021,,2021/CA/10754,147.0000,POINT(8.971033300065425 39.43756063302049)
2021,,2021/CA/10765,151.0000,POINT(8.855337214671868 39.406673445076976)
2021,,2021/CA/10787,153.0000,POINT(9.02452638853273 39.62418627229026)
2021,,2021/CA/10715,154.0000,POINT(9.331479224738086 39.645639209362926)
2021,,2021/CA/10997,155.0000,POINT(8.944691492893712 39.55412789953085)
2021,,2021/CA/11567,267.0000,POINT(8.867218805055527 39.437453924615475)
2021,,2021/CA/10970,156.0000,POINT(9.204092845130004 39.72468043784428)
2021,,2021/CA/10995,157.0000,POINT(9.132972493189957 39.73403113759464)
2021,,2021/CA/11353,215.0000,POINT(9.23581076784907 39.704005129429625)
2021,,2021/CA/10751,158.0000,POINT(9.196902633607872 39.71081906970617)
2021,,2021/CA/10250,159.0000,POINT(8.750923368020592 39.47488082079891)
2021,,2021/CA/11079,160.0000,POINT(8.755506903191584 39.47490147804838)
2021,,2021/CA/11057,161.0000,POINT(9.066000769036863 39.65291172874894)
2021,,2021/CA/10357,162.0000,POINT(9.214417079964898 39.695300419591675)
2021,,2021/CA/11156,163.0000,POINT(9.21015052637282 39.755583628322476)
2021,,2021/CA/11144,164.0000,POINT(9.093341036362425 39.227954993853544)
2021,,2021/CA/11125,197.0000,POINT(8.899571806057688 39.36640540406053)
2021,,2021/CA/10459,165.0000,POINT(9.085907952089162 39.35562591239664)
2021,,2021/CA/10816,166.0000,POINT(8.750774133762192 39.55451185095327)
2021,,2021/CA/10841,167.0000,POINT(8.964599942821724 39.43809775669015)
2021,,2021/CA/11130,198.0000,POINT(8.92578471006848 39.38396436951464)
2021,,2021/CA/10800,168.0000,POINT(9.033204152741954 39.270478744330504)
2021,,2021/CA/10688,169.0000,POINT(8.78727462036286 39.431657448026215)
2021,,2021/CA/11383,220.0000,POINT(8.881545699789172 39.50696476626027)
2021,,2021/CA/11394,221.0000,POINT(8.80099589168253 39.647135516280436)
2021,,2021/CA/11193,171.0000,POINT(9.065775367810005 39.670432038055495)
2021,,2021/CA/10622,172.0000,POINT(8.892382922548087 39.37710170770091)
2021,,2021/CA/10625,173.0000,POINT(8.94695615617359 39.46668255589269)
2021,,2021/CA/10900,174.0000,POINT(8.89417882005979 39.367966739480025)
2021,,2021/CA/10999,175.0000,POINT(8.857088692502979 39.40549427755802)
2021,,2021/CA/11040,176.0000,POINT(8.88714238634353 39.36974270766195)
2021,,2021/CA/11373,222.0000,POINT(8.922757450013139 39.45770569965242)
2021,,2021/CA/11277,177.0000,POINT(8.836115690537186 39.35841795851236)
2021,,2021/CA/10417,187.0000,POINT(9.086332233071763 39.63757277681149)
2021,,2021/CA/10224,178.0000,POINT(9.048022597679816 39.60937563894832)
2021,,2021/CA/10278,179.0000,POINT(9.219064627271779 39.54742565606704)
2021,,2021/CA/10242,180.0000,POINT(9.21646582549267 39.536588997096125)
2021,,2021/CA/10312,181.0000,POINT(9.209396657323655 39.54508147942282)
2021,,2021/CA/11019,190.0000,POINT(9.608582414281674 39.39691286617812)
2021,,2021/CA/11067,191.0000,POINT(9.1061213713463 39.53455686202823)
2021,,2021/CA/10447,199.0000,POINT(9.575203255733651 39.362386757423636)
2021,,2021/CA/10578,182.0000,POINT(9.21782389306138 39.54830094586172)
2021,,2021/CA/10849,200.0000,POINT(8.890287800005245 39.45765129942457)
2021,,2021/CA/10901,201.0000,POINT(8.803278177843088 39.55482236615757)
2021,,2021/CA/10941,202.0000,POINT(8.908652290948389 39.473223254072195)
2021,,2021/CA/11062,203.0000,POINT(8.809380387457278 39.554563999683154)
2021,,2021/CA/10341,183.0000,POINT(9.093912691269459 39.555269131036525)
2021,,2021/CA/11232,204.0000,POINT(8.793113650256348 39.53967854949332)
2021,,2021/CA/11426,223.0000,POINT(9.01029647571417 39.316980765316124)
2021,,2021/CA/10351,184.0000,POINT(9.017001102541006 39.56719607782043)
2021,,2021/CA/11037,192.0000,POINT(9.098082518647159 39.52498506225489)
2021,,2021/CA/10457,193.0000,POINT(9.02861441084212 39.57426346068494)
2021,,2021/CA/10389,185.0000,POINT(9.064572198355918 39.566981363503864)
2021,,2021/CA/10420,186.0000,POINT(9.105697407176534 39.47357952637476)
2021,,2021/CA/11401,213.0000,POINT(8.93821423728511 39.30597673315193)
2021,,2021/CA/10437,188.0000,POINT(9.096639348719552 39.65424148383531)
2021,,2021/CA/10436,189.0000,POINT(9.082765362856616 39.50804504027065)
2021,,2021/CA/10463,194.0000,POINT(9.129083747168941 39.66814381246968)
2021,,2021/CA/11141,195.0000,POINT(9.284891279463345 39.58059941279972)
2021,,2021/CA/11083,196.0000,POINT(8.839285022587577 39.4144080692634)
2021,,2021/CA/11308,205.0000,POINT(8.814049898641986 39.64771567876811)
2021,,2021/CA/11300,206.0000,POINT(8.962700944244572 39.413115189518635)
2021,,2021/CA/11159,207.0000,POINT(8.845262294416546 39.383525825460545)
2021,,2021/CA/10856,208.0000,POINT(8.963176975168793 39.478497824693434)
2021,,2021/CA/11060,209.0000,POINT(8.956479185872386 39.56015138536798)
2021,,2021/CA/11112,210.0000,POINT(8.942096075002565 39.5215625995438)
2021,,2021/CA/11161,211.0000,POINT(8.93466009984657 39.55877125965831)
2021,,2021/CA/11343,212.0000,POINT(8.761443499299993 39.47619544416737)
2021,,2021/CA/11359,216.0000,POINT(8.59456185356824 39.56102163072322)
2021,,2021/CA/11377,217.0000,POINT(8.889851623873618 39.30388439350808)
2021,,2021/CA/11503,234.0000,POINT(8.856955910906468 39.26867300170884)
2021,,2021/CA/10883,0.0534,POINT(8.943981166750017 39.44548166626733)
2021,,2021/CA/11391,218.0000,POINT(8.884817262896512 39.317214513644664)
2021,,2021/CA/11363,219.0000,POINT(8.880365483121436 39.52716178299334)
2021,,2021/CA/11416,224.0000,POINT(8.796257110256274 39.35967799641714)
2021,,2021/CA/11412,225.0000,POINT(9.041027847187344 39.29847271415791)
2021,,2021/CA/11407,226.0000,POINT(8.893560270641515 39.49540624657223)
2021,,2021/CA/11409,227.0000,POINT(8.894797200259585 39.54226277966267)
2021,,2021/CA/11405,228.0000,POINT(9.151383126239134 39.52089578409012)
2021,,2021/CA/11583,268.0000,POINT(8.800735041430077 39.65469717877357)
2021,,2021/CA/11591,269.0000,POINT(8.904786991653173 39.536183141204624)
2021,,2021/CA/11414,229.0000,POINT(9.138805116334304 39.636763227104915)
2021,,2021/CA/11422,230.0000,POINT(8.976404150098952 39.4709281852008)
2021,,2021/CA/11486,241.0000,POINT(8.814852585692053 39.56772759092649)
2021,,2021/CA/11428,231.0000,POINT(9.060136019863034 39.5824079102571)
2021,,2021/CA/11445,232.0000,POINT(9.122964147240115 39.544674091178564)
2021,,2021/CA/11506,235.0000,POINT(8.749283053648767 39.44687439886193)
2021,,2021/CA/11471,236.0000,POINT(8.85154007271785 39.60296031762332)
2021,,2021/CA/11630,285.0000,POINT(8.999078336832854 39.56389587734484)
2021,,2021/CA/11441,233.0000,POINT(9.515378561026143 39.23408915971929)
2021,,2021/CA/11450,237.0000,POINT(9.148928814088537 39.60337950426878)
2021,,2021/CA/11455,238.0000,POINT(8.75673606014107 39.54008605972555)
2021,,2021/CA/11481,239.0000,POINT(8.904450537670852 39.46955807451599)
2021,,2021/CA/11482,240.0000,POINT(8.949491370461772 39.4890247464888)
2021,,2021/CA/11487,242.0000,POINT(8.824162044151361 39.57687666222561)
2021,,2021/CA/11520,243.0000,POINT(8.932595822587148 39.615101931412255)
2021,,2021/CA/11514,244.0000,POINT(8.88189740006574 39.41149829054146)
2021,,2021/CA/11553,245.0000,POINT(8.972743211014967 39.27778932638431)
2021,,2021/CA/11631,286.0000,POINT(8.965961913430924 39.48805256615045)
2021,,2021/CA/11574,246.0000,POINT(8.975087367052582 39.22088577016117)
2021,,2021/CA/11582,247.0000,POINT(8.754061657186538 39.44760559388524)
2021,,2021/CA/11596,248.0000,POINT(8.949528869784988 39.313265189715544)
2021,,2021/CA/11584,249.0000,POINT(8.945589703346213 39.31684637887917)
2021,,2021/CA/11576,250.0000,POINT(8.992014827256304 39.307224307466434)
2021,,2021/CA/11559,265.0000,POINT(8.957832393127461 39.574646428023165)
2021,,2021/CA/11593,251.0000,POINT(8.856959208988426 39.605940555378986)
2021,,2021/CA/11534,252.0000,POINT(8.96254157469382 39.48068211571672)
2021,,2021/CA/11550,253.0000,POINT(8.971287782053409 39.48566855279758)
2021,,2021/CA/11564,266.0000,POINT(8.887958730459605 39.4596470865466)
